Date,Source,Season,Production
2020-07-21 00:00:00,Solar,Summer,5891
2025-03-13 00:00:00,Wind,Spring,3662
2021-03-11 00:00:00,Wind,Spring,15750
2022-10-10 00:00:00,Solar,Fall,5312
2022-10-20 00:00:00,Wind,Fall,5478
2024-08-05 00:00:00,Solar,Summer,8358
2021-07-12 00:00:00,Wind,Summer,2435
2024-01-12 00:00:00,Wind,Winter,6694
2023-03-18 00:00:00,Wind,Spring,7054
2020-05-13 00:00:00,Wind,Spring,7957
2023-09-30 00:00:00,Solar,Fall,5200
2025-02-05 00:00:00,Wind,Winter,2583
2023-09-19 00:00:00,Wind,Fall,10341
2024-02-02 00:00:00,Wind,Winter,2260
2021-11-17 00:00:00,Wind,Fall,1957
2023-10-01 00:00:00,Solar,Fall,4581
2021-06-24 00:00:00,Solar,Summer,3658
2022-07-27 00:00:00,Solar,Summer,6815
2024-04-12 00:00:00,Wind,Spring,939
2020-08-22 00:00:00,Wind,Summer,11094
2022-11-12 00:00:00,Wind,Fall,3769
2022-07-21 00:00:00,Wind,Summer,1574
2023-09-08 00:00:00,Wind,Fall,1554
2024-05-31 00:00:00,Wind,Spring,10050
2020-01-19 00:00:00,Wind,Winter,4998
2021-06-25 00:00:00,Wind,Summer,1787
2020-02-07 00:00:00,Wind,Winter,5494
2021-03-15 00:00:00,Wind,Spring,7372
2025-05-13 00:00:00,Solar,Spring,3863
2022-04-27 00:00:00,Wind,Spring,5614
2021-06-18 00:00:00,Wind,Summer,6927
2024-03-15 00:00:00,Wind,Spring,11274
2024-12-29 00:00:00,Wind,Winter,541
2023-12-24 00:00:00,Wind,Winter,10213
2022-06-28 00:00:00,Solar,Summer,4992
2023-09-05 00:00:00,Wind,Fall,6596
2022-09-01 00:00:00,Solar,Fall,3556
2022-08-16 00:00:00,Wind,Summer,1494
2024-04-23 00:00:00,Wind,Spring,4518
2022-03-19 00:00:00,Wind,Spring,10970
2024-04-22 00:00:00,Wind,Spring,7378
2025-09-30 00:00:00,Wind,Fall,3305
2022-10-04 00:00:00,Wind,Fall,1565
2024-08-28 00:00:00,Wind,Summer,4269
2025-03-11 00:00:00,Wind,Spring,1454
2023-07-19 00:00:00,Solar,Summer,8862
2023-01-28 00:00:00,Wind,Winter,5921
2022-06-14 00:00:00,Wind,Summer,4735
2020-08-16 00:00:00,Wind,Summer,1256
2023-04-18 00:00:00,Wind,Spring,6470
2020-08-30 00:00:00,Wind,Summer,2802
2025-06-03 00:00:00,Wind,Summer,4656
2024-06-13 00:00:00,Wind,Summer,5847
2022-08-26 00:00:00,Wind,Summer,3321
2020-05-05 00:00:00,Wind,Spring,2773
2020-04-27 00:00:00,Solar,Spring,3089
2020-04-28 00:00:00,Wind,Spring,3698
2022-09-13 00:00:00,Wind,Fall,3807
2025-11-20 00:00:00,Wind,Fall,5905
2025-03-14 00:00:00,Wind,Spring,3380
2021-10-13 00:00:00,Solar,Fall,4842
2024-08-07 00:00:00,Wind,Summer,1433
2021-12-24 00:00:00,Wind,Winter,3052
2020-06-21 00:00:00,Wind,Summer,2554
2023-07-31 00:00:00,Wind,Summer,10874
2020-02-07 00:00:00,Wind,Winter,5386
2025-02-03 00:00:00,Solar,Winter,5983
2020-06-24 00:00:00,Wind,Summer,4258
2023-02-02 00:00:00,Wind,Winter,6733
2023-01-23 00:00:00,Wind,Winter,8749
2023-12-14 00:00:00,Wind,Winter,3583
2025-09-21 00:00:00,Wind,Fall,4374
2021-03-15 00:00:00,Wind,Spring,10812
2020-11-22 00:00:00,Wind,Fall,925
2020-02-22 00:00:00,Wind,Winter,8470
2025-06-17 00:00:00,Wind,Summer,3347
2022-08-05 00:00:00,Wind,Summer,2607
2020-10-14 00:00:00,Wind,Fall,6263
2025-02-26 00:00:00,Wind,Winter,15050
2025-06-21 00:00:00,Wind,Summer,4743
2020-06-05 00:00:00,Wind,Summer,14060
2020-10-27 00:00:00,Wind,Fall,11411
2020-06-04 00:00:00,Wind,Summer,5749
2024-09-04 00:00:00,Wind,Fall,798
2021-01-19 00:00:00,Wind,Winter,12386
2025-10-23 00:00:00,Wind,Fall,11928
2025-03-30 00:00:00,Wind,Spring,6357
2020-04-06 00:00:00,Wind,Spring,5353
2023-03-31 00:00:00,Wind,Spring,21589
2020-03-31 00:00:00,Wind,Spring,6377
2020-05-23 00:00:00,Wind,Spring,1673
2022-02-11 00:00:00,Wind,Winter,3510
2025-01-23 00:00:00,Wind,Winter,16773
2021-11-09 00:00:00,Solar,Fall,4387
2025-10-26 00:00:00,Wind,Fall,10464
2024-12-09 00:00:00,Wind,Winter,14088
2024-06-10 00:00:00,Wind,Summer,5131
2020-04-10 00:00:00,Solar,Spring,3344
2021-10-31 00:00:00,Wind,Fall,4378
2020-11-20 00:00:00,Solar,Fall,4045
2025-09-25 00:00:00,Solar,Fall,6701
2021-12-12 00:00:00,Wind,Winter,5288
2022-01-13 00:00:00,Wind,Winter,3069
2025-01-12 00:00:00,Wind,Winter,4835
2023-12-06 00:00:00,Wind,Winter,2647
2021-01-16 00:00:00,Wind,Winter,1799
2020-01-03 00:00:00,Wind,Winter,8817
2025-09-01 00:00:00,Wind,Fall,5057
2021-10-18 00:00:00,Solar,Fall,5076
2022-05-07 00:00:00,Wind,Spring,4532
2022-06-16 00:00:00,Solar,Summer,6428
2022-10-23 00:00:00,Wind,Fall,13466
2024-07-08 00:00:00,Solar,Summer,7115
2022-03-23 00:00:00,Wind,Spring,3526
2024-09-23 00:00:00,Solar,Fall,9458
2020-12-26 00:00:00,Wind,Winter,11446
2023-05-12 00:00:00,Wind,Spring,3360
2021-09-06 00:00:00,Wind,Fall,1817
2024-01-19 00:00:00,Solar,Winter,3115
2020-04-13 00:00:00,Wind,Spring,11013
2021-02-10 00:00:00,Wind,Winter,3960
2020-02-04 00:00:00,Wind,Winter,8718
2020-12-11 00:00:00,Wind,Winter,6300
2022-12-22 00:00:00,Wind,Winter,12425
2020-01-04 00:00:00,Wind,Winter,2808
2024-08-02 00:00:00,Wind,Summer,1432
2020-05-29 00:00:00,Wind,Spring,4294
2021-05-04 00:00:00,Wind,Spring,10640
2021-04-14 00:00:00,Wind,Spring,4370
2022-03-15 00:00:00,Wind,Spring,4813
2023-11-07 00:00:00,Wind,Fall,7909
2020-02-28 00:00:00,Wind,Winter,2660
2023-07-15 00:00:00,Wind,Summer,10085
2025-08-12 00:00:00,Solar,Summer,6220
2022-06-16 00:00:00,Wind,Summer,1497
2025-02-03 00:00:00,Wind,Winter,1611
2023-11-16 00:00:00,Wind,Fall,3875
2025-03-06 00:00:00,Wind,Spring,7274
2021-03-26 00:00:00,Wind,Spring,9140
2025-11-21 00:00:00,Wind,Fall,8584
2020-03-27 00:00:00,Solar,Spring,4295
2023-10-13 00:00:00,Wind,Fall,12357
2022-10-14 00:00:00,Wind,Fall,6926
2022-11-13 00:00:00,Solar,Fall,4217
2020-05-14 00:00:00,Wind,Spring,10073
2024-06-19 00:00:00,Wind,Summer,9445
2022-01-05 00:00:00,Wind,Winter,7302
2021-07-28 00:00:00,Wind,Summer,3851
2023-07-15 00:00:00,Wind,Summer,14187
2024-10-26 00:00:00,Wind,Fall,2823
2023-03-06 00:00:00,Solar,Spring,6220
2020-12-04 00:00:00,Wind,Winter,4944
2020-08-25 00:00:00,Wind,Summer,8081
2024-09-02 00:00:00,Wind,Fall,641
2023-08-10 00:00:00,Wind,Summer,2594
2025-08-07 00:00:00,Wind,Summer,1015
2021-04-01 00:00:00,Wind,Spring,7740
2024-02-20 00:00:00,Wind,Winter,6371
2024-02-22 00:00:00,Wind,Winter,16997
2023-02-14 00:00:00,Solar,Winter,5994
2020-06-20 00:00:00,Wind,Summer,2174
2025-05-25 00:00:00,Wind,Spring,9778
2024-02-11 00:00:00,Wind,Winter,15331
2024-09-09 00:00:00,Wind,Fall,8239
2020-08-08 00:00:00,Solar,Summer,1256
2025-04-09 00:00:00,Wind,Spring,4689
2021-04-06 00:00:00,Wind,Spring,4806
2025-02-14 00:00:00,Wind,Winter,4219
2021-09-12 00:00:00,Solar,Fall,4404
2021-04-10 00:00:00,Wind,Spring,5953
2025-08-01 00:00:00,Solar,Summer,9032
2023-04-19 00:00:00,Solar,Spring,10069
2024-01-21 00:00:00,Wind,Winter,12404
2024-04-06 00:00:00,Wind,Spring,16321
2021-04-29 00:00:00,Wind,Spring,2471
2020-12-02 00:00:00,Wind,Winter,3088
2021-11-28 00:00:00,Wind,Fall,8670
2023-03-11 00:00:00,Wind,Spring,3908
2024-06-04 00:00:00,Solar,Summer,8950
2022-04-17 00:00:00,Wind,Spring,7886
2025-05-06 00:00:00,Wind,Spring,10727
2024-09-12 00:00:00,Wind,Fall,4188
2020-12-26 00:00:00,Wind,Winter,12204
2022-05-06 00:00:00,Solar,Spring,6472
2023-11-24 00:00:00,Wind,Fall,10477
2025-01-17 00:00:00,Wind,Winter,861
2022-07-28 00:00:00,Solar,Summer,2500
2023-10-15 00:00:00,Wind,Fall,3908
2021-03-17 00:00:00,Wind,Spring,11247
2025-10-03 00:00:00,Wind,Fall,7978
2020-06-04 00:00:00,Wind,Summer,2830
2025-07-29 00:00:00,Wind,Summer,2839
2024-03-28 00:00:00,Wind,Spring,15521
2022-04-04 00:00:00,Wind,Spring,15076
2020-10-15 00:00:00,Wind,Fall,5196
2020-05-30 00:00:00,Solar,Spring,6710
2020-04-01 00:00:00,Wind,Spring,4222
2023-10-18 00:00:00,Wind,Fall,12351
2020-06-07 00:00:00,Wind,Summer,2766
2025-10-10 00:00:00,Wind,Fall,2536
2024-12-18 00:00:00,Wind,Winter,13116
2023-03-07 00:00:00,Wind,Spring,7061
2021-05-20 00:00:00,Wind,Spring,9069
2022-04-08 00:00:00,Wind,Spring,9083
2021-04-06 00:00:00,Wind,Spring,4549
2020-12-06 00:00:00,Wind,Winter,1662
2023-06-10 00:00:00,Wind,Summer,1747
2023-05-23 00:00:00,Wind,Spring,4394
2024-04-13 00:00:00,Solar,Spring,4281
2023-10-01 00:00:00,Solar,Fall,5635
2021-11-29 00:00:00,Wind,Fall,4402
2022-05-22 00:00:00,Solar,Spring,5753
2023-01-09 00:00:00,Wind,Winter,15487
2025-07-18 00:00:00,Solar,Summer,3617
2022-10-10 00:00:00,Wind,Fall,4363
2022-04-22 00:00:00,Solar,Spring,5407
2025-04-26 00:00:00,Wind,Spring,4323
2021-11-18 00:00:00,Solar,Fall,2705
2022-04-23 00:00:00,Wind,Spring,7590
2022-05-21 00:00:00,Solar,Spring,5160
2025-10-03 00:00:00,Wind,Fall,5560
2023-08-28 00:00:00,Solar,Summer,7961
2020-01-28 00:00:00,Wind,Winter,11897
2020-05-23 00:00:00,Wind,Spring,4079
2020-07-29 00:00:00,Solar,Summer,3995
2024-08-04 00:00:00,Solar,Summer,7542
2021-09-29 00:00:00,Wind,Fall,6196
2024-08-29 00:00:00,Solar,Summer,4187
2022-07-22 00:00:00,Wind,Summer,2407
2021-05-10 00:00:00,Wind,Spring,3236
2024-05-21 00:00:00,Wind,Spring,2868
2024-09-06 00:00:00,Solar,Fall,5349
2023-03-16 00:00:00,Wind,Spring,9438
2023-07-13 00:00:00,Solar,Summer,6890
2024-11-15 00:00:00,Wind,Fall,2684
2020-07-12 00:00:00,Wind,Summer,4962
2021-04-06 00:00:00,Wind,Spring,5120
2025-09-24 00:00:00,Wind,Fall,10716
2022-11-18 00:00:00,Wind,Fall,3230
2020-04-16 00:00:00,Wind,Spring,1773
2022-04-05 00:00:00,Wind,Spring,6029
2025-08-22 00:00:00,Wind,Summer,2688
2022-02-25 00:00:00,Wind,Winter,9622
2023-05-19 00:00:00,Wind,Spring,6972
2022-09-04 00:00:00,Wind,Fall,2059
2025-01-14 00:00:00,Solar,Winter,2442
2020-03-10 00:00:00,Wind,Spring,11187
2021-12-13 00:00:00,Wind,Winter,1571
2021-02-08 00:00:00,Wind,Winter,2059
2020-09-16 00:00:00,Wind,Fall,4646
2020-09-07 00:00:00,Solar,Fall,3920
2024-10-12 00:00:00,Wind,Fall,7029
2023-09-30 00:00:00,Wind,Fall,906
2022-11-08 00:00:00,Wind,Fall,13656
2024-10-16 00:00:00,Wind,Fall,12056
2022-03-21 00:00:00,Wind,Spring,4620
2025-09-17 00:00:00,Solar,Fall,8661
2020-09-22 00:00:00,Wind,Fall,585
2023-12-05 00:00:00,Wind,Winter,4751
2023-02-23 00:00:00,Wind,Winter,1074
2020-09-18 00:00:00,Wind,Fall,6154
2023-08-12 00:00:00,Wind,Summer,1480
2024-08-28 00:00:00,Wind,Summer,5763
2022-06-01 00:00:00,Solar,Summer,6895
2024-09-28 00:00:00,Wind,Fall,914
2020-02-11 00:00:00,Wind,Winter,12649
2021-07-29 00:00:00,Wind,Summer,3667
2023-12-13 00:00:00,Wind,Winter,7837
2023-05-24 00:00:00,Wind,Spring,7497
2021-02-18 00:00:00,Wind,Winter,9311
2025-03-05 00:00:00,Solar,Spring,7212
2025-02-27 00:00:00,Wind,Winter,4003
2023-07-28 00:00:00,Wind,Summer,5928
2022-06-18 00:00:00,Solar,Summer,7668
2022-03-26 00:00:00,Wind,Spring,8557
2023-08-12 00:00:00,Wind,Summer,1275
2023-11-09 00:00:00,Wind,Fall,12712
2024-03-24 00:00:00,Wind,Spring,16599
2021-12-08 00:00:00,Wind,Winter,5921
2024-12-14 00:00:00,Wind,Winter,1442
2022-09-19 00:00:00,Solar,Fall,5655
2022-08-28 00:00:00,Wind,Summer,3812
2024-06-28 00:00:00,Wind,Summer,3186
2022-12-22 00:00:00,Wind,Winter,12902
2022-06-16 00:00:00,Solar,Summer,3081
2022-09-29 00:00:00,Solar,Fall,4330
2023-10-19 00:00:00,Wind,Fall,10798
2023-12-31 00:00:00,Wind,Winter,18515
2025-09-14 00:00:00,Wind,Fall,9392
2021-10-30 00:00:00,Wind,Fall,9349
2021-01-01 00:00:00,Wind,Winter,1425
2022-05-02 00:00:00,Wind,Spring,2702
2023-10-28 00:00:00,Wind,Fall,14258
2021-08-03 00:00:00,Wind,Summer,3270
2022-07-10 00:00:00,Wind,Summer,4839
2025-04-28 00:00:00,Solar,Spring,5404
2025-01-05 00:00:00,Wind,Winter,15783
2020-01-31 00:00:00,Wind,Winter,7282
2023-08-09 00:00:00,Solar,Summer,7734
2022-12-12 00:00:00,Wind,Winter,3435
2025-06-09 00:00:00,Wind,Summer,1873
2020-04-16 00:00:00,Wind,Spring,2013
2021-12-07 00:00:00,Wind,Winter,12158
2025-03-08 00:00:00,Wind,Spring,13555
2023-06-08 00:00:00,Solar,Summer,6122
2021-05-22 00:00:00,Wind,Spring,9312
2025-06-29 00:00:00,Wind,Summer,3072
2022-11-29 00:00:00,Wind,Fall,1071
2025-07-23 00:00:00,Solar,Summer,2689
2024-08-26 00:00:00,Solar,Summer,9509
2024-08-09 00:00:00,Solar,Summer,11780
2022-05-16 00:00:00,Solar,Spring,6963
2021-03-01 00:00:00,Wind,Spring,4589
2025-03-10 00:00:00,Wind,Spring,1370
2022-10-11 00:00:00,Wind,Fall,2707
2024-09-27 00:00:00,Wind,Fall,15369
2022-04-02 00:00:00,Wind,Spring,10976
2024-10-12 00:00:00,Wind,Fall,8290
2023-11-28 00:00:00,Wind,Fall,2821
2025-06-12 00:00:00,Wind,Summer,6947
2020-07-01 00:00:00,Wind,Summer,3252
2022-01-20 00:00:00,Wind,Winter,6533
2022-10-05 00:00:00,Wind,Fall,15673
2022-01-21 00:00:00,Wind,Winter,5070
2023-08-11 00:00:00,Solar,Summer,5430
2023-09-04 00:00:00,Wind,Fall,7729
2025-05-25 00:00:00,Wind,Spring,9310
2020-12-11 00:00:00,Wind,Winter,7890
2023-07-07 00:00:00,Wind,Summer,3866
2023-06-14 00:00:00,Wind,Summer,3207
2020-10-02 00:00:00,Wind,Fall,3073
2020-12-31 00:00:00,Wind,Winter,4838
2025-08-08 00:00:00,Solar,Summer,8376
2022-01-02 00:00:00,Wind,Winter,12811
2023-02-28 00:00:00,Wind,Winter,8930
2021-09-27 00:00:00,Wind,Fall,8562
2023-09-18 00:00:00,Wind,Fall,14776
2025-01-27 00:00:00,Wind,Winter,18951
2021-12-11 00:00:00,Wind,Winter,8663
2021-05-03 00:00:00,Wind,Spring,781
2023-01-15 00:00:00,Wind,Winter,14417
2022-07-20 00:00:00,Wind,Summer,2309
2020-05-01 00:00:00,Wind,Spring,8815
2024-09-28 00:00:00,Solar,Fall,8736
2025-11-09 00:00:00,Wind,Fall,2347
2023-01-18 00:00:00,Wind,Winter,5086
2021-04-16 00:00:00,Wind,Spring,5432
2020-07-10 00:00:00,Wind,Summer,3206
2024-03-07 00:00:00,Solar,Spring,10254
2023-12-27 00:00:00,Wind,Winter,16623
2021-02-28 00:00:00,Wind,Winter,7579
2025-03-22 00:00:00,Wind,Spring,9746
2020-05-26 00:00:00,Solar,Spring,3767
2023-06-13 00:00:00,Wind,Summer,3243
2020-04-07 00:00:00,Wind,Spring,2169
2025-09-09 00:00:00,Solar,Fall,8511
2024-12-01 00:00:00,Wind,Winter,9481
2020-11-21 00:00:00,Wind,Fall,2632
2025-03-09 00:00:00,Wind,Spring,2161
2023-02-01 00:00:00,Wind,Winter,11188
2025-03-16 00:00:00,Wind,Spring,12574
2022-08-16 00:00:00,Wind,Summer,1489
2024-07-24 00:00:00,Solar,Summer,4907
2021-10-08 00:00:00,Wind,Fall,3528
2021-09-01 00:00:00,Wind,Fall,6966
2021-04-06 00:00:00,Wind,Spring,7552
2021-06-24 00:00:00,Solar,Summer,3148
2020-09-03 00:00:00,Wind,Fall,3529
2023-06-04 00:00:00,Wind,Summer,7588
2025-02-06 00:00:00,Wind,Winter,13367
2023-04-02 00:00:00,Wind,Spring,12201
2022-01-03 00:00:00,Wind,Winter,11791
2023-09-20 00:00:00,Wind,Fall,10294
2025-07-30 00:00:00,Wind,Summer,1698
2025-11-03 00:00:00,Wind,Fall,7546
2024-04-06 00:00:00,Wind,Spring,9351
2021-07-10 00:00:00,Wind,Summer,345
2023-07-01 00:00:00,Wind,Summer,7413
2023-08-27 00:00:00,Wind,Summer,8873
2022-07-18 00:00:00,Wind,Summer,3978
2021-06-07 00:00:00,Solar,Summer,4355
2020-03-11 00:00:00,Wind,Spring,10029
2024-05-12 00:00:00,Solar,Spring,3703
2020-01-10 00:00:00,Wind,Winter,6776
2021-12-21 00:00:00,Solar,Winter,3572
2022-04-23 00:00:00,Wind,Spring,6090
2020-10-03 00:00:00,Wind,Fall,3331
2020-02-02 00:00:00,Wind,Winter,7968
2020-04-13 00:00:00,Wind,Spring,11443
2022-02-18 00:00:00,Wind,Winter,8034
2021-07-23 00:00:00,Wind,Summer,4087
2021-11-26 00:00:00,Wind,Fall,10635
2023-10-23 00:00:00,Wind,Fall,4301
2023-08-09 00:00:00,Wind,Summer,3277
2024-02-15 00:00:00,Wind,Winter,10820
2025-06-07 00:00:00,Wind,Summer,7646
2024-03-04 00:00:00,Wind,Spring,7130
2025-05-15 00:00:00,Solar,Spring,6848
2022-02-13 00:00:00,Wind,Winter,15083
2025-06-21 00:00:00,Solar,Summer,9347
2022-03-09 00:00:00,Wind,Spring,6074
2023-12-13 00:00:00,Wind,Winter,7647
2021-09-12 00:00:00,Wind,Fall,1451
2022-08-15 00:00:00,Wind,Summer,3458
2025-11-29 00:00:00,Wind,Fall,6318
2022-06-24 00:00:00,Wind,Summer,5472
2020-01-10 00:00:00,Wind,Winter,1537
2021-11-23 00:00:00,Wind,Fall,8484
2020-04-05 00:00:00,Wind,Spring,8392
2021-02-03 00:00:00,Wind,Winter,10639
2020-10-29 00:00:00,Wind,Fall,7293
2020-11-11 00:00:00,Wind,Fall,5774
2022-02-13 00:00:00,Wind,Winter,9347
2023-11-15 00:00:00,Wind,Fall,4867
2021-01-14 00:00:00,Wind,Winter,10297
2021-07-20 00:00:00,Solar,Summer,4128
2021-05-22 00:00:00,Wind,Spring,11778
2023-09-09 00:00:00,Solar,Fall,2748
2023-11-19 00:00:00,Wind,Fall,12597
2024-08-19 00:00:00,Wind,Summer,2712
2025-04-01 00:00:00,Wind,Spring,19436
2025-03-02 00:00:00,Wind,Spring,4887
2022-01-17 00:00:00,Wind,Winter,1452
2021-10-18 00:00:00,Wind,Fall,3701
2021-08-12 00:00:00,Solar,Summer,4221
2022-03-27 00:00:00,Wind,Spring,2329
2025-11-17 00:00:00,Wind,Fall,8218
2025-10-31 00:00:00,Wind,Fall,13615
2021-08-04 00:00:00,Wind,Summer,2904
2022-10-30 00:00:00,Wind,Fall,2253
2024-07-30 00:00:00,Solar,Summer,2686
2023-11-26 00:00:00,Wind,Fall,2384
2023-10-17 00:00:00,Wind,Fall,8478
2025-09-15 00:00:00,Wind,Fall,9643
2024-08-18 00:00:00,Wind,Summer,8367
2025-08-23 00:00:00,Wind,Summer,2481
2020-09-05 00:00:00,Wind,Fall,4696
2023-04-17 00:00:00,Wind,Spring,3385
2022-11-05 00:00:00,Wind,Fall,2791
2022-05-29 00:00:00,Wind,Spring,4128
2021-01-12 00:00:00,Wind,Winter,12490
2021-02-13 00:00:00,Wind,Winter,7990
2024-06-25 00:00:00,Wind,Summer,5463
2021-09-11 00:00:00,Solar,Fall,5588
2022-08-15 00:00:00,Wind,Summer,3225
2023-02-10 00:00:00,Wind,Winter,1541
2020-03-08 00:00:00,Wind,Spring,8612
2025-05-10 00:00:00,Wind,Spring,8375
2022-05-16 00:00:00,Wind,Spring,4773
2020-10-29 00:00:00,Wind,Fall,10215
2022-11-12 00:00:00,Wind,Fall,4317
2024-07-02 00:00:00,Wind,Summer,5455
2022-03-21 00:00:00,Wind,Spring,3992
2024-09-23 00:00:00,Wind,Fall,6406
2021-09-09 00:00:00,Wind,Fall,1856
2021-06-13 00:00:00,Wind,Summer,2413
2020-12-11 00:00:00,Wind,Winter,6645
2022-05-18 00:00:00,Solar,Spring,4887
2021-11-28 00:00:00,Wind,Fall,7293
2023-11-18 00:00:00,Wind,Fall,15251
2022-08-07 00:00:00,Solar,Summer,10953
2025-10-31 00:00:00,Wind,Fall,13356
2022-08-20 00:00:00,Wind,Summer,2442
2025-07-28 00:00:00,Wind,Summer,2989
2020-11-25 00:00:00,Wind,Fall,6232
2020-03-02 00:00:00,Wind,Spring,9004
2025-06-19 00:00:00,Solar,Summer,9997
2020-06-16 00:00:00,Solar,Summer,2847
2022-05-05 00:00:00,Wind,Spring,4773
2022-01-24 00:00:00,Wind,Winter,3152
2022-04-10 00:00:00,Wind,Spring,1159
2022-06-25 00:00:00,Solar,Summer,3517
2024-01-04 00:00:00,Wind,Winter,14378
2022-11-04 00:00:00,Wind,Fall,6204
2022-09-11 00:00:00,Solar,Fall,3065
2025-02-03 00:00:00,Solar,Winter,5030
2020-12-23 00:00:00,Wind,Winter,6510
2025-11-16 00:00:00,Wind,Fall,3904
2024-01-27 00:00:00,Wind,Winter,3182
2022-07-25 00:00:00,Wind,Summer,8397
2020-06-20 00:00:00,Wind,Summer,1426
2024-01-16 00:00:00,Solar,Winter,2836
2020-03-18 00:00:00,Wind,Spring,912
2020-03-10 00:00:00,Wind,Spring,11868
2020-06-10 00:00:00,Wind,Summer,1641
2020-02-02 00:00:00,Wind,Winter,7810
2022-12-16 00:00:00,Wind,Winter,3067
2024-04-29 00:00:00,Wind,Spring,1955
2020-03-31 00:00:00,Wind,Spring,6413
2024-02-14 00:00:00,Wind,Winter,8443
2024-05-30 00:00:00,Wind,Spring,11121
2022-10-29 00:00:00,Wind,Fall,4725
2025-10-01 00:00:00,Wind,Fall,2697
2022-09-17 00:00:00,Wind,Fall,3752
2022-06-20 00:00:00,Wind,Summer,5153
2020-10-17 00:00:00,Wind,Fall,1180
2025-01-23 00:00:00,Wind,Winter,5575
2022-05-26 00:00:00,Wind,Spring,4395
2020-06-07 00:00:00,Wind,Summer,1900
2025-03-16 00:00:00,Wind,Spring,5953
2020-09-28 00:00:00,Wind,Fall,6422
2025-05-13 00:00:00,Solar,Spring,3975
2024-10-06 00:00:00,Wind,Fall,10529
2021-05-26 00:00:00,Wind,Spring,9676
2023-05-06 00:00:00,Wind,Spring,1401
2020-10-10 00:00:00,Wind,Fall,4564
2022-06-18 00:00:00,Solar,Summer,7191
2023-07-18 00:00:00,Wind,Summer,1191
2021-03-15 00:00:00,Wind,Spring,5328
2024-11-15 00:00:00,Wind,Fall,1582
2020-02-23 00:00:00,Wind,Winter,10947
2024-10-14 00:00:00,Wind,Fall,731
2024-01-19 00:00:00,Solar,Winter,4288
2021-12-03 00:00:00,Wind,Winter,2552
2020-02-20 00:00:00,Wind,Winter,6755
2020-09-24 00:00:00,Wind,Fall,9152
2022-01-08 00:00:00,Wind,Winter,15253
2021-07-19 00:00:00,Wind,Summer,4541
2021-06-01 00:00:00,Solar,Summer,6304
2021-04-10 00:00:00,Wind,Spring,3562
2021-01-12 00:00:00,Wind,Winter,13078
2023-06-17 00:00:00,Wind,Summer,893
2024-03-14 00:00:00,Solar,Spring,9953
2020-07-30 00:00:00,Solar,Summer,2588
2023-12-07 00:00:00,Wind,Winter,11616
2020-12-05 00:00:00,Wind,Winter,6382
2022-06-16 00:00:00,Solar,Summer,6807
2020-09-06 00:00:00,Wind,Fall,2002
2025-01-17 00:00:00,Wind,Winter,2337
2024-07-27 00:00:00,Wind,Summer,484
2025-04-23 00:00:00,Wind,Spring,9282
2021-07-02 00:00:00,Wind,Summer,761
2022-05-30 00:00:00,Wind,Spring,4567
2020-09-19 00:00:00,Wind,Fall,3546
2022-04-12 00:00:00,Wind,Spring,7992
2025-03-10 00:00:00,Wind,Spring,749
2020-10-10 00:00:00,Wind,Fall,7237
2024-11-13 00:00:00,Wind,Fall,6598
2020-02-27 00:00:00,Wind,Winter,6021
2025-01-21 00:00:00,Wind,Winter,7036
2025-03-08 00:00:00,Wind,Spring,14806
2023-10-15 00:00:00,Wind,Fall,5164
2021-08-08 00:00:00,Wind,Summer,4708
2020-04-03 00:00:00,Solar,Spring,2778
2021-04-11 00:00:00,Wind,Spring,7157
2020-07-05 00:00:00,Wind,Summer,11252
2025-10-27 00:00:00,Wind,Fall,8513
2023-12-01 00:00:00,Wind,Winter,4845
2021-11-09 00:00:00,Solar,Fall,4642
2020-01-25 00:00:00,Wind,Winter,1541
2022-07-01 00:00:00,Solar,Summer,5623
2023-04-01 00:00:00,Wind,Spring,17592
2024-02-17 00:00:00,Wind,Winter,2567
2021-03-18 00:00:00,Wind,Spring,4446
2020-11-26 00:00:00,Wind,Fall,3078
2025-03-16 00:00:00,Wind,Spring,9153
2020-12-29 00:00:00,Wind,Winter,4715
2022-02-14 00:00:00,Wind,Winter,8457
2021-10-10 00:00:00,Solar,Fall,3224
2022-12-28 00:00:00,Wind,Winter,16048
2025-02-01 00:00:00,Wind,Winter,2067
2024-05-15 00:00:00,Wind,Spring,1891
2021-04-25 00:00:00,Wind,Spring,10647
2021-09-11 00:00:00,Solar,Fall,2694
2021-06-08 00:00:00,Solar,Summer,4944
2024-05-10 00:00:00,Solar,Spring,11358
2023-03-17 00:00:00,Wind,Spring,6971
2020-04-30 00:00:00,Wind,Spring,10827
2022-07-02 00:00:00,Wind,Summer,1821
2022-07-19 00:00:00,Solar,Summer,10151
2022-05-16 00:00:00,Solar,Spring,7588
2023-01-31 00:00:00,Wind,Winter,6119
2021-04-05 00:00:00,Wind,Spring,9721
2021-06-15 00:00:00,Solar,Summer,4881
2022-10-13 00:00:00,Wind,Fall,3752
2024-08-09 00:00:00,Wind,Summer,11115
2020-12-14 00:00:00,Wind,Winter,6175
2020-07-17 00:00:00,Wind,Summer,2074
2022-05-17 00:00:00,Solar,Spring,7524
2024-03-16 00:00:00,Wind,Spring,6169
2023-09-01 00:00:00,Solar,Fall,10057
2021-05-06 00:00:00,Wind,Spring,4709
2020-04-03 00:00:00,Solar,Spring,4672
